"","Sites","Richness","sd"
"1115",1115,3882.095,246.772710699027
"1116",1116,3883.653,246.615177222807
"1117",1117,3885.848,246.08713044727
"1118",1118,3887.511,245.702302595032
"1119",1119,3888.974,245.63524583821
"1120",1120,3890.69,244.92070972879
"1121",1121,3893.252,244.849704663644
"1122",1122,3894.883,244.583548963178
"1123",1123,3897.153,244.537359336178
"1124",1124,3898.923,244.295426331166
"1125",1125,3900.297,244.328613269634
"1126",1126,3902.348,244.000896173218
"1127",1127,3904.162,243.457312930253
"1128",1128,3906.034,243.419617027786
"1129",1129,3907.666,242.986635329906
"1130",1130,3910.144,242.74934914539
"1131",1131,3912.176,242.605359348025
"1132",1132,3914.928,241.652541403493
"1133",1133,3916.743,241.120135764044
"1134",1134,3918.13,241.010205217578
"1135",1135,3920.301,240.673996043136
"1136",1136,3921.515,240.614411600947
"1137",1137,3923.17,240.354257855502
"1138",1138,3925.225,240.168560207851
"1139",1139,3928.284,239.797310439659
"1140",1140,3931.278,238.254481414126
"1141",1141,3933.779,237.69085616006
"1142",1142,3935.866,237.272869200123
"1143",1143,3937.816,236.55118390447
"1144",1144,3939.744,236.236966557667
"1145",1145,3941.63,236.321592316477
"1146",1146,3943.656,235.74319187734
"1147",1147,3946.011,235.480104804543
"1148",1148,3948.076,235.305556519452
"1149",1149,3950.021,235.180867843453
"1150",1150,3951.75,234.789368472143
"1151",1151,3953.241,234.459301549508
"1152",1152,3955.024,234.114640911433
"1153",1153,3956.753,234.069790143149
"1154",1154,3958.654,233.704317444056
"1155",1155,3960.138,233.701453408671
"1156",1156,3961.396,233.606445020584
"1157",1157,3962.926,233.659207285202
"1158",1158,3964.867,233.600201980575
"1159",1159,3966.194,233.264126081394
"1160",1160,3968.116,232.870851283232
"1161",1161,3970.14,232.53531575456
"1162",1162,3971.896,232.218247557117
"1163",1163,3973.756,231.779153592466
"1164",1164,3975.561,231.553962428883
"1165",1165,3977.518,231.607425778354
"1166",1166,3979.465,231.298412728516
"1167",1167,3980.868,231.02874898778
"1168",1168,3982.404,231.0916790976
"1169",1169,3983.949,231.022084664221
"1170",1170,3986.093,230.432288081316
"1171",1171,3987.799,230.230290330325
"1172",1172,3989.925,229.798748560213
"1173",1173,3991.81,229.768804678972
"1174",1174,3993.797,229.338343647256
"1175",1175,3995.326,228.63884938358
"1176",1176,3997.746,228.08584049571
"1177",1177,3999.693,227.85148463429
"1178",1178,4001.542,227.768471726692
"1179",1179,4004.023,226.838264120208
"1180",1180,4005.448,226.678871107579
"1181",1181,4007.914,225.914922384857
"1182",1182,4009.367,225.858961703054
"1183",1183,4010.758,225.760951990027
"1184",1184,4012.295,225.447600554088
"1185",1185,4013.858,225.313488286884
"1186",1186,4015.805,224.651541927249
"1187",1187,4018.745,224.127434916126
"1188",1188,4020.039,224.178655425865
"1189",1189,4021.505,224.066319849036
"1190",1190,4023.355,223.48175556423
"1191",1191,4024.819,223.365786353939
"1192",1192,4026.39,223.034984933989
"1193",1193,4027.804,222.804945249489
"1194",1194,4029.588,222.608492193799
"1195",1195,4031.53,222.105542416149
"1196",1196,4033.374,221.734219705007
"1197",1197,4034.675,221.705834050103
"1198",1198,4036.172,221.790146952666
"1199",1199,4038.427,221.632853595293
"1200",1200,4039.712,221.242317876168
"1201",1201,4041.232,221.337119110863
"1202",1202,4042.766,221.187153788372
"1203",1203,4044.592,220.506037215421
"1204",1204,4046.442,220.329929682542
"1205",1205,4048.198,219.810116426163
"1206",1206,4050.51,219.307062101264
"1207",1207,4051.967,219.458118502772
"1208",1208,4053.675,219.250131117395
"1209",1209,4055.132,218.908239665375
"1210",1210,4057.093,218.700640879997
"1211",1211,4058.536,218.64299545941
"1212",1212,4060.786,217.572300419676
"1213",1213,4063.418,216.513924622772
"1214",1214,4064.834,216.580390408526
"1215",1215,4067.28,215.933858000618
"1216",1216,4068.682,215.753146666037
"1217",1217,4071.264,214.967814952531
"1218",1218,4072.616,215.054795596632
"1219",1219,4074.019,214.983782331751
"1220",1220,4075.876,214.549229772554
"1221",1221,4077.03,214.57388249983
"1222",1222,4078.809,214.370107669101
"1223",1223,4080.074,214.311861776473
"1224",1224,4081.356,214.319640192336
"1225",1225,4083.068,214.099799392947
"1226",1226,4084.353,213.694599306517
"1227",1227,4085.712,213.661906914795
"1228",1228,4087.454,213.3390527668
"1229",1229,4089.054,213.068621156005
"1230",1230,4091.307,212.829954048626
"1231",1231,4092.842,212.651898335909
"1232",1232,4094.481,212.650906527687
"1233",1233,4095.946,212.610767418827
"1234",1234,4098.506,212.347171597093
"1235",1235,4100.424,211.862152815919
"1236",1236,4102.037,211.828092499016
"1237",1237,4103.437,211.789283798146
"1238",1238,4105.665,211.436629331872
"1239",1239,4106.738,211.27452823822
"1240",1240,4108.777,210.825735529991
"1241",1241,4110.508,210.20371913822
"1242",1242,4112.037,210.240749627192
"1243",1243,4114.134,209.600984293053
"1244",1244,4115.382,209.44366479969
"1245",1245,4116.952,209.375671623682
"1246",1246,4118.647,209.028834002499
"1247",1247,4120.488,208.451884242009
"1248",1248,4121.771,208.320291625427
"1249",1249,4122.906,208.246598555198
"1250",1250,4124.765,208.298189888705
"1251",1251,4126.49,208.216195056686
"1252",1252,4128.436,207.849077802003
"1253",1253,4129.833,207.747886379851
"1254",1254,4131.2,207.636685084773
"1255",1255,4132.565,207.586695168575
"1256",1256,4134.672,206.631655505774
"1257",1257,4136.719,205.815684861808
"1258",1258,4138.655,205.048586676178
"1259",1259,4140.009,205.138633069877
"1260",1260,4141.703,205.060260658913
"1261",1261,4143.332,204.690678952536
"1262",1262,4145.219,203.91410937697
"1263",1263,4146.594,203.650216239941
"1264",1264,4147.811,203.589754327341
"1265",1265,4149.402,203.417307515848
"1266",1266,4150.628,203.428470865704
"1267",1267,4152.652,202.928866899268
"1268",1268,4154.77,201.89819211667
"1269",1269,4155.922,201.722333458187
"1270",1270,4157.053,201.526094980174
"1271",1271,4158.196,201.307218400583
"1272",1272,4159.599,201.307229874637
"1273",1273,4160.612,201.190330296973
"1274",1274,4162.041,200.984925452779
"1275",1275,4163.394,200.981029299131
"1276",1276,4164.947,201.220679734845
"1277",1277,4166.307,201.327736808937
"1278",1278,4167.616,201.407357034115
"1279",1279,4168.843,201.16692691266
"1280",1280,4170.296,201.263656538987
"1281",1281,4171.774,201.176685982703
"1282",1282,4173.367,200.953792543803
"1283",1283,4174.76,200.711398444297
"1284",1284,4176.968,200.047314163185
"1285",1285,4178.222,199.915619627309
"1286",1286,4179.844,199.695939197902
"1287",1287,4181.23,199.728903103018
"1288",1288,4183.124,199.709009091509
"1289",1289,4185.064,199.117250843777
"1290",1290,4186.277,199.153399035385
"1291",1291,4188.041,198.679452495329
"1292",1292,4189.367,198.654141106544
"1293",1293,4191.213,198.181435842292
"1294",1294,4192.642,198.111529230416
"1295",1295,4194.908,197.650193865665
"1296",1296,4196.68,197.539599811009
"1297",1297,4198.494,197.036040269706
"1298",1298,4199.623,197.090053935657
"1299",1299,4201.412,196.617686820822
"1300",1300,4202.868,196.403143484952
"1301",1301,4204.177,196.340768482678
"1302",1302,4205.498,196.089410864159
"1303",1303,4207.883,195.895391255934
"1304",1304,4209.943,195.56287118875
"1305",1305,4211.761,195.073354132471
"1306",1306,4213.149,195.053101773623
"1307",1307,4215.314,194.347478363745
"1308",1308,4217.313,194.250071096824
"1309",1309,4219.143,193.500100361317
"1310",1310,4220.778,192.822444780713
"1311",1311,4222.107,192.884525016889
"1312",1312,4224.152,192.123075584824
"1313",1313,4226.383,191.244112645649
"1314",1314,4228.114,190.631254728282
"1315",1315,4229.471,190.628445839973
"1316",1316,4231.274,189.959009655634
"1317",1317,4232.608,189.883221939101
"1318",1318,4234.685,189.695630437834
"1319",1319,4236.144,189.459584603678
"1320",1320,4237.521,189.382542242695
"1321",1321,4239.24,189.14016602087
"1322",1322,4241.749,188.119065439369
"1323",1323,4243.646,187.823396605195
"1324",1324,4245.112,187.674289914988
"1325",1325,4246.391,187.661682359575
"1326",1326,4247.67,187.403482265312
"1327",1327,4248.965,187.312331907658
"1328",1328,4250.461,187.475880274463
"1329",1329,4251.732,187.239319425004
"1330",1330,4252.932,187.236360867303
"1331",1331,4254.392,186.984008287755
"1332",1332,4256.091,186.821355679531
"1333",1333,4257.735,186.602334407172
"1334",1334,4258.837,186.618962241429
"1335",1335,4260.606,185.691119755243
"1336",1336,4262.557,185.062564836608
"1337",1337,4264.891,184.266294221668
"1338",1338,4266.304,183.909478494939
"1339",1339,4267.428,183.996868624615
"1340",1340,4268.525,184.109319744049
"1341",1341,4270.051,184.04815163734
"1342",1342,4271.974,183.692711712622
"1343",1343,4274.02,182.475255360333
"1344",1344,4275.623,182.014956295672
"1345",1345,4277.016,181.842355864596
"1346",1346,4278.939,181.446013830381
"1347",1347,4280.056,181.382376295026
"1348",1348,4281.74,181.064482289451
"1349",1349,4283.487,181.061943152774
"1350",1350,4285.159,180.431469633859
"1351",1351,4286.955,179.850051476267
"1352",1352,4288.25,179.768830258008
"1353",1353,4289.61,179.699025149386
"1354",1354,4292.291,178.233345489682
"1355",1355,4293.359,178.281379760673
"1356",1356,4295.258,177.712033928496
"1357",1357,4296.435,177.776827442092
"1358",1358,4297.858,177.821473147402
"1359",1359,4299.207,177.502589615815
"1360",1360,4301.047,176.92117423557
"1361",1361,4303.242,176.471668223785
"1362",1362,4305.088,176.101027333255
"1363",1363,4306.691,175.499132375247
"1364",1364,4308.394,174.558527272212
"1365",1365,4309.549,174.450309571263
"1366",1366,4310.892,174.221937825349
"1367",1367,4312.485,173.639951070045
"1368",1368,4313.788,173.429480887307
"1369",1369,4315.252,172.929624851126
"1370",1370,4316.498,172.908395716661
"1371",1371,4317.551,172.744290756566
"1372",1372,4319.064,172.63348523454
"1373",1373,4320.648,172.442327902555
"1374",1374,4321.667,172.434415760714
"1375",1375,4322.814,172.361608045202
"1376",1376,4323.853,172.297654867595
"1377",1377,4324.968,172.367100670033
"1378",1378,4326.321,172.175987087426
"1379",1379,4327.681,171.950627382564
"1380",1380,4328.883,171.858845491798
"1381",1381,4330.965,170.791127944002
"1382",1382,4332.485,170.48434146773
"1383",1383,4334.227,170.048828502507
"1384",1384,4335.476,169.89693461741
"1385",1385,4336.717,169.715698535313
"1386",1386,4338.469,169.146231073845
"1387",1387,4340.395,168.148966842054
"1388",1388,4342.181,167.41078403021
"1389",1389,4343.684,166.92274664451
"1390",1390,4345.163,166.661592808654
"1391",1391,4346.539,166.505966006374
"1392",1392,4347.881,166.494412003011
"1393",1393,4349.117,166.310741004824
"1394",1394,4350.344,166.266413277559
"1395",1395,4351.816,166.494987085872
"1396",1396,4353.15,166.354553100711
"1397",1397,4355.655,164.875844255667
"1398",1398,4357.31,164.604381784029
"1399",1399,4358.582,164.619667448671
"1400",1400,4360.114,163.950122435595
"1401",1401,4361.369,163.831185970488
"1402",1402,4363.18,163.659114949049
"1403",1403,4364.32,163.484754227619
"1404",1404,4365.536,163.453172632542
"1405",1405,4366.723,163.299991298708
"1406",1406,4368.053,163.365119757411
"1407",1407,4369.204,163.357945023198
"1408",1408,4370.945,162.26015016427
"1409",1409,4372.803,161.635126458035
"1410",1410,4374.809,160.464548702791
"1411",1411,4375.936,160.343374986003
"1412",1412,4377.18,159.952800846057
"1413",1413,4378.4,159.791136197247
"1414",1414,4380.499,158.746434383357
"1415",1415,4382.059,157.943932472269
"1416",1416,4383.744,157.45636529201
"1417",1417,4385.876,156.117504781813
"1418",1418,4387.157,156.292333927946
"1419",1419,4389.533,155.748561873057
"1420",1420,4390.764,155.703307042027
"1421",1421,4392.635,154.926957425547
"1422",1422,4393.947,155.050045816529
"1423",1423,4395.711,154.448936393078
"1424",1424,4397.214,153.752841079897
"1425",1425,4399.289,152.975085735736
"1426",1426,4400.789,152.413399421847
"1427",1427,4402.275,151.951290121438
"1428",1428,4403.432,151.772646785619
"1429",1429,4404.48,151.588735547021
"1430",1430,4405.918,150.961958084773
"1431",1431,4407.297,150.730768443459
"1432",1432,4409.049,150.095000276852
"1433",1433,4410.753,149.329123677125
"1434",1434,4412.143,149.448584571519
"1435",1435,4413.557,149.011070226511
"1436",1436,4415.288,147.976640528639
"1437",1437,4416.403,147.764024030878
"1438",1438,4417.657,147.816193219748
"1439",1439,4418.837,147.852097292104
"1440",1440,4420.699,146.788177889666
"1441",1441,4421.691,146.799930990238
"1442",1442,4422.835,146.903650252325
"1443",1443,4424.605,146.597536857932
"1444",1444,4425.747,146.443130878787
"1445",1445,4427.015,146.474966088717
"1446",1446,4428.317,146.47821127177
"1447",1447,4429.952,145.473262719189
"1448",1448,4431.435,144.601810011004
"1449",1449,4432.648,144.622549340612
"1450",1450,4433.659,144.644483979673
"1451",1451,4434.868,144.459063395126
"1452",1452,4436.039,144.328223556985
"1453",1453,4436.979,144.100477121023
"1454",1454,4438.143,144.205130528254
"1455",1455,4439.495,143.988724307592
"1456",1456,4441.106,143.394898308346
"1457",1457,4442.513,142.908434501437
"1458",1458,4443.742,142.702478722107
"1459",1459,4445.486,142.191054922945
"1460",1460,4446.979,142.108526810999
"1461",1461,4449.024,141.274633058968
"1462",1462,4450.649,140.226935331242
"1463",1463,4452.039,140.139482493527
"1464",1464,4453.24,140.101066051293
"1465",1465,4454.504,140.069545089079
"1466",1466,4456.043,139.826394402386
"1467",1467,4457.079,139.72571715699
"1468",1468,4458.359,139.714201773396
"1469",1469,4460.243,139.001134046691
"1470",1470,4461.964,138.590129258645
"1471",1471,4463.472,138.014576183964
"1472",1472,4464.971,138.096672117216
"1473",1473,4466.333,138.146699640714
"1474",1474,4467.512,137.872523327488
"1475",1475,4469.261,137.351739629971
"1476",1476,4470.547,137.211226624179
"1477",1477,4471.614,137.059499161168
"1478",1478,4472.94,136.797214437568
"1479",1479,4474.19,136.617137073437
"1480",1480,4475.72,135.830016540503
"1481",1481,4477.203,135.241406488653
"1482",1482,4478.446,135.192544572946
"1483",1483,4479.653,135.141739965419
"1484",1484,4480.874,135.046672405238
"1485",1485,4482.859,133.638903300931
"1486",1486,4484.478,132.757214470604
"1487",1487,4485.902,132.040717762163
"1488",1488,4487.164,132.145001439348
"1489",1489,4488.462,132.041969228112
"1490",1490,4489.774,131.965600986938
"1491",1491,4491.348,131.366548504808
"1492",1492,4493.113,130.925282740427
"1493",1493,4494.634,130.368262732645
"1494",1494,4495.666,130.290944329121
"1495",1495,4497.048,130.119932727053
"1496",1496,4498.514,129.452724234802
"1497",1497,4500.134,128.896114186007
"1498",1498,4501.924,127.805831457546
"1499",1499,4503.69,127.09344847255
"1500",1500,4505.775,125.785167183111
"1501",1501,4507.804,124.322675774421
"1502",1502,4509.453,123.829421045713
"1503",1503,4510.951,122.725792803384
"1504",1504,4512.045,122.633918852221
"1505",1505,4513.214,122.47591009073
"1506",1506,4514.617,121.805512575966
"1507",1507,4515.985,121.432873299275
"1508",1508,4517.103,121.309770634733
"1509",1509,4518.604,120.68110503767
"1510",1510,4519.908,120.481456321366
"1511",1511,4521.21,120.567210933787
"1512",1512,4523.091,119.223844276403
"1513",1513,4524.615,119.037005101706
"1514",1514,4525.772,119.002224960484
"1515",1515,4527.348,118.451465358794
"1516",1516,4529.46,117.35524126622
"1517",1517,4531.121,116.748029796915
"1518",1518,4533.069,115.788190866531
"1519",1519,4534.368,115.860563809461
"1520",1520,4535.96,115.316982298387
"1521",1521,4537.094,114.93464724415
"1522",1522,4538.372,114.909058423206
"1523",1523,4539.895,114.027620659528
"1524",1524,4541.013,113.900272620846
"1525",1525,4542.191,113.878781587686
"1526",1526,4543.537,113.575657872015
"1527",1527,4545.235,112.865559004549
"1528",1528,4546.407,112.741083474051
"1529",1529,4547.444,112.561543010768
"1530",1530,4548.905,112.336126781995
"1531",1531,4550.649,111.232965309622
"1532",1532,4551.574,111.345922414961
"1533",1533,4552.671,111.273152527793
"1534",1534,4554.298,110.631779279674
"1535",1535,4555.447,110.661923226791
"1536",1536,4556.591,110.518849682464
"1537",1537,4558.221,109.74031663931
"1538",1538,4560.266,107.753366685371
"1539",1539,4562.434,106.656548149953
"1540",1540,4563.663,106.231872061268
"1541",1541,4565.748,104.574051409651
"1542",1542,4567.052,104.465584545124
"1543",1543,4568.2,104.269679994551
"1544",1544,4569.313,104.102672383553
"1545",1545,4570.615,104.048415883414
"1546",1546,4571.696,104.096665170887
"1547",1547,4572.624,104.040141171449
"1548",1548,4574.584,102.508365067973
"1549",1549,4575.884,102.471864563045
"1550",1550,4577.115,101.785333074216
"1551",1551,4578.366,101.711706874456
"1552",1552,4579.752,100.509445549384
"1553",1553,4581.365,99.8253719245758
"1554",1554,4582.899,98.803456022155
"1555",1555,4585.347,96.7234201784191
"1556",1556,4587.091,95.8581112712769
"1557",1557,4588.183,95.7599994177553
"1558",1558,4589.281,95.6488616960168
"1559",1559,4590.801,94.5867223612651
"1560",1560,4592.868,92.5188213733201
"1561",1561,4594.309,91.3387775881158
"1562",1562,4595.557,90.9603129366293
"1563",1563,4597.066,90.0948096103139
"1564",1564,4598.169,89.9288476332074
"1565",1565,4599.083,89.9813800725448
"1566",1566,4600.487,89.6849330613466
"1567",1567,4601.533,89.4802079714761
"1568",1568,4603.251,88.4588207131542
"1569",1569,4604.194,88.3939129569896
"1570",1570,4605.34,87.9188154954224
"1571",1571,4606.4,87.9490707116286
"1572",1572,4607.53,87.7668851340078
"1573",1573,4608.634,87.6684995298186
"1574",1574,4610.589,85.713014179877
"1575",1575,4612.156,84.665967129597
"1576",1576,4613.367,84.3596518595345
"1577",1577,4614.963,83.4661142214206
"1578",1578,4616.192,83.1705264650433
"1579",1579,4617.303,82.9178301546631
"1580",1580,4618.783,81.6144891292952
"1581",1581,4620.184,81.5299041411755
"1582",1582,4621.13,81.5390072892092
"1583",1583,4622.324,80.9135713587655
"1584",1584,4623.388,80.8740630243718
"1585",1585,4624.555,80.7360469944144
"1586",1586,4625.7,80.6819780470309
"1587",1587,4626.8,80.5787995873787
"1588",1588,4628.417,79.2533545359766
"1589",1589,4629.564,79.2245064763828
"1590",1590,4631.531,77.6000825502899
"1591",1591,4633.043,77.3643095192311
"1592",1592,4634.776,75.1328074995389
"1593",1593,4635.95,75.0101861618009
"1594",1594,4637.604,73.6237709143157
"1595",1595,4638.554,73.5198766066447
"1596",1596,4639.449,73.4806287520854
"1597",1597,4640.563,73.3907639641068
"1598",1598,4641.883,72.3645074116651
"1599",1599,4643.371,71.2433363338072
"1600",1600,4644.521,71.1097331815635
"1601",1601,4645.89,70.9503760092634
"1602",1602,4647.684,69.4589280559863
"1603",1603,4648.761,69.219948571783
"1604",1604,4650.393,67.975298397228
"1605",1605,4651.524,67.7918517165534
"1606",1606,4652.78,67.6033565277185
"1607",1607,4653.793,67.6044267005461
"1608",1608,4654.843,67.4066763088866
"1609",1609,4656.059,67.2631686203739
"1610",1610,4657.224,67.1986866500193
"1611",1611,4658.357,67.0754251843674
"1612",1612,4659.472,67.0496746813501
"1613",1613,4660.974,65.7316207769896
"1614",1614,4662.928,63.3257211799673
"1615",1615,4664.648,59.6511051896807
"1616",1616,4665.791,59.4760179880573
"1617",1617,4667.272,58.256483191434
"1618",1618,4669.169,55.6664278554875
"1619",1619,4671.109,52.5503249814466
"1620",1620,4672.223,52.4567343625199
"1621",1621,4673.303,52.2267060020046
"1622",1622,4675.064,49.0144501174941
"1623",1623,4676.054,48.8325270664923
"1624",1624,4677.023,48.7232637189611
"1625",1625,4677.907,48.4845656276727
"1626",1626,4679.745,44.7756723660945
"1627",1627,4680.884,44.642844079735
"1628",1628,4682.358,41.7567894535184
"1629",1629,4683.913,39.6189233837833
"1630",1630,4685.013,39.1533116455404
"1631",1631,4686.535,37.136773081609
"1632",1632,4687.58,36.8688881703112
"1633",1633,4689.524,32.4138563284605
"1634",1634,4690.945,29.7165787070122
"1635",1635,4691.834,29.5926370600555
"1636",1636,4694.152,20.3939404924308
"1637",1637,4695.176,19.9563343146801
"1638",1638,4696.978,14.959655988936
"1639",1639,4698.255,13.9199044083908
"1640",1640,4699.34,13.5668146024945
"1641",1641,4701,0
